,Theoretic Time,Experiment,Measurement,Time,Concentration,Bioagent,Type,Total_Type
1541,34.0,77,0,34.18,169.41619856551625,PFU,wt,PFUwt
1542,34.0,77,0,33.68,1539725359.9722567,CFU,sp,CFUsp
1543,34.0,77,0,33.54,35.349118857481116,PFU,sp,PFUsp
1544,34.0,77,1,33.53,1389988031.8591692,CFU,wt,CFUwt
1545,34.0,77,1,34.0,168.25839940768907,PFU,wt,PFUwt
1546,34.0,77,1,33.910000000000004,1539748456.4182372,CFU,sp,CFUsp
1547,34.0,77,1,34.19,36.340269088357516,PFU,sp,PFUsp
1548,34.0,77,2,34.160000000000004,1389991104.6932962,CFU,wt,CFUwt
1549,34.0,77,2,33.65,166.00533486721986,PFU,wt,PFUwt
1550,34.0,77,2,33.97,1539754155.3171053,CFU,sp,CFUsp
1551,34.0,77,2,34.18,36.32503493819396,PFU,sp,PFUsp
1552,34.0,77,3,33.97,1389990271.9635928,CFU,wt,CFUwt
1553,34.0,77,3,34.38,170.70190979913397,PFU,wt,PFUwt
1554,34.0,77,3,33.58,1539714667.7470045,CFU,sp,CFUsp
1555,34.0,77,3,34.14,36.264093859320916,PFU,sp,PFUsp
1556,34.0,77,4,33.56,1389988199.7767668,CFU,wt,CFUwt
1557,34.0,77,4,33.76,166.7136954735981,PFU,wt,PFUwt
1558,34.0,77,4,33.84,1539741640.5501819,CFU,sp,CFUsp
1559,34.0,77,4,34.11,36.21838334865211,PFU,sp,PFUsp
1560,34.0,78,0,34.07,1389990719.5227432,CFU,wt,CFUwt
1561,34.0,78,0,33.52,165.16788040865453,PFU,wt,PFUwt
1562,34.0,78,0,34.47,1539796894.0524657,CFU,sp,CFUsp
1563,34.0,78,0,34.14,36.264093859320916,PFU,sp,PFUsp
1564,34.0,78,1,33.96,1389990226.037347,CFU,wt,CFUwt
1565,34.0,78,1,33.53,165.23231156195453,PFU,wt,PFUwt
1566,34.0,78,1,33.99,1539756026.1171043,CFU,sp,CFUsp
1567,34.0,78,1,33.61,35.455948823211685,PFU,sp,PFUsp
1568,34.0,78,2,34.32,1389991750.3951473,CFU,wt,CFUwt
1569,34.0,78,2,34.4,170.8304385417941,PFU,wt,PFUwt
1570,34.0,78,2,34.26,1539779931.9705994,CFU,sp,CFUsp
1571,34.0,78,2,34.29,36.49258595390918,PFU,sp,PFUsp
1572,34.0,78,3,34.1,1389990849.7312686,CFU,wt,CFUwt
1573,34.0,78,3,33.58,165.5544383779729,PFU,wt,PFUwt
1574,34.0,78,3,34.37,1539788986.3949964,CFU,sp,CFUsp
1575,34.0,78,3,34.11,36.21838334865211,PFU,sp,PFUsp
1576,34.0,78,4,33.58,1389988310.4109197,CFU,wt,CFUwt
1577,34.0,78,4,33.68,166.19854727557504,PFU,wt,PFUwt
1578,34.0,78,4,33.7,1539727449.8569329,CFU,sp,CFUsp
1579,34.0,78,4,33.82,35.776307446329575,PFU,sp,PFUsp
1580,34.0,79,0,34.03,1389990543.0245695,CFU,wt,CFUwt
1581,34.0,79,0,34.28,170.0591505118241,PFU,wt,PFUwt
1582,34.0,79,0,34.12,1539767844.1613162,CFU,sp,CFUsp
1583,34.0,79,0,34.33,36.55350015521761,PFU,sp,PFUsp
1584,34.0,79,1,34.33,1389991789.1586418,CFU,wt,CFUwt
1585,34.0,79,1,33.61,165.74769130881245,PFU,wt,PFUwt
1586,34.0,79,1,33.69,1539726406.909723,CFU,sp,CFUsp
1587,34.0,79,1,33.93,35.944035693435644,PFU,sp,PFUsp
1588,34.0,79,2,33.65,1389988689.5256026,CFU,wt,CFUwt
1589,34.0,79,2,34.08,168.77305391193923,PFU,wt,PFUwt
1590,34.0,79,2,33.55,1539711379.6477869,CFU,sp,CFUsp
1591,34.0,79,2,34.39,36.64485801218794,PFU,sp,PFUsp
1592,34.0,79,3,33.95,1389990179.8942819,CFU,wt,CFUwt
1593,34.0,79,3,33.61,165.74769130881245,PFU,wt,PFUwt
1594,34.0,79,3,34.29,1539782439.199674,CFU,sp,CFUsp
1595,34.0,79,3,33.72,35.623780288745415,PFU,sp,PFUsp
1596,34.0,79,4,34.11,1389990892.726863,CFU,wt,CFUwt
1597,34.0,79,4,33.79,166.90684421728355,PFU,wt,PFUwt
1598,34.0,79,4,33.5,1539705815.0803368,CFU,sp,CFUsp
1599,34.0,79,4,34.31,36.52304395079121,PFU,sp,PFUsp
1600,34.0,80,0,33.7,1389988952.770507,CFU,wt,CFUwt
1601,34.0,80,0,33.65,166.00533486721986,PFU,wt,PFUwt
1602,34.0,80,0,33.61,1539717918.3935032,CFU,sp,CFUsp
1603,34.0,80,0,34.26,36.446895598083664,PFU,sp,PFUsp
1604,34.0,80,1,34.13,1389990978.112909,CFU,wt,CFUwt
1605,34.0,80,1,34.4,170.8304385417941,PFU,wt,PFUwt
1606,34.0,80,1,33.64,1539721132.0137281,CFU,sp,CFUsp
1607,34.0,80,1,34.12,36.23362063326049,PFU,sp,PFUsp
1608,34.0,80,2,33.62,1389988528.577161,CFU,wt,CFUwt
1609,34.0,80,2,33.75,166.6493087009992,PFU,wt,PFUwt
1610,34.0,80,2,34.03,1539759725.123494,CFU,sp,CFUsp
1611,34.0,80,2,34.36,36.5991811006567,PFU,sp,PFUsp
1612,34.0,80,3,34.27,1389991553.8152661,CFU,wt,CFUwt
1613,34.0,80,3,34.04,168.51574208174446,PFU,wt,PFUwt
1614,34.0,80,3,34.24,1539778244.45512,CFU,sp,CFUsp
1615,34.0,80,3,33.74,35.65428929473133,PFU,sp,PFUsp
1616,34.0,80,4,33.68,1389988848.2158713,CFU,wt,CFUwt
1617,34.0,80,4,33.910000000000004,167.67926560253474,PFU,wt,PFUwt
1618,34.0,80,4,33.71,1539728488.8290892,CFU,sp,CFUsp
1619,34.0,80,4,34.4,36.66008275285152,PFU,sp,PFUsp
1620,34.0,81,0,33.57,1389988255.2241123,CFU,wt,CFUwt
1621,34.0,81,0,33.89,167.55054799070365,PFU,wt,PFUwt
1622,34.0,81,0,34.02,1539758805.662297,CFU,sp,CFUsp
1623,34.0,81,0,33.84,35.806807515043985,PFU,sp,PFUsp
1624,34.0,81,1,33.99,1389990363.169695,CFU,wt,CFUwt
1625,34.0,81,1,33.94,167.87232755774673,PFU,wt,PFUwt
1626,34.0,81,1,34.34,1539786554.6071112,CFU,sp,CFUsp
1627,34.0,81,1,33.660000000000004,35.53224255098781,PFU,sp,PFUsp
1628,34.0,81,2,33.93,1389990086.9535925,CFU,wt,CFUwt
1629,34.0,81,2,33.67,166.1341450689326,PFU,wt,PFUwt
1630,34.0,81,2,33.95,1539752270.1740546,CFU,sp,CFUsp
1631,34.0,81,2,34.15,36.279329800728284,PFU,sp,PFUsp
1632,34.0,81,3,33.89,1389989898.425013,CFU,wt,CFUwt
1633,34.0,81,3,34.14,169.15896383164622,PFU,wt,PFUwt
1634,34.0,81,3,34.230000000000004,1539777395.8517163,CFU,sp,CFUsp
1635,34.0,81,3,33.730000000000004,35.63903501510084,PFU,sp,PFUsp
1636,34.0,81,4,33.99,1389990363.169695,CFU,wt,CFUwt
1637,34.0,81,4,34.4,170.8304385417941,PFU,wt,PFUwt
1638,34.0,81,4,34.05,1539761553.5455918,CFU,sp,CFUsp
1639,34.0,81,4,34.1,36.20314561635494,PFU,sp,PFUsp
1640,34.0,82,0,33.89,1389989898.425013,CFU,wt,CFUwt
1641,34.0,82,0,33.72,166.45613680844772,PFU,wt,PFUwt
1642,34.0,82,0,34.15,1539770489.085967,CFU,sp,CFUsp
1643,34.0,82,0,33.53,35.33385564892281,PFU,sp,PFUsp
1644,34.0,82,1,33.52,1389987975.3573112,CFU,wt,CFUwt
1645,34.0,82,1,33.980000000000004,168.1297165032669,PFU,wt,PFUwt
1646,34.0,82,1,33.53,1539709166.561765,CFU,sp,CFUsp
1647,34.0,82,1,33.88,35.86780228794716,PFU,sp,PFUsp
1648,34.0,82,2,33.88,1389989850.7352762,CFU,wt,CFUwt
1649,34.0,82,2,34.29,170.12343510940977,PFU,wt,PFUwt
1650,34.0,82,2,34.160000000000004,1539771364.0151856,CFU,sp,CFUsp
1651,34.0,82,2,34.410000000000004,36.67530704522681,PFU,sp,PFUsp
1652,34.0,82,3,34.32,1389991750.3951473,CFU,wt,CFUwt
1653,34.0,82,3,34.49,171.4087225521622,PFU,wt,PFUwt
1654,34.0,82,3,34.18,1539773103.8817332,CFU,sp,CFUsp
1655,34.0,82,3,33.88,35.86780228794716,PFU,sp,PFUsp
1656,34.0,82,4,34.410000000000004,1389992092.78078,CFU,wt,CFUwt
1657,34.0,82,4,33.72,166.45613680844772,PFU,wt,PFUwt
1658,34.0,82,4,33.71,1539728488.8290892,CFU,sp,CFUsp
1659,34.0,82,4,33.53,35.33385564892281,PFU,sp,PFUsp
1660,34.0,83,0,33.93,1389990086.9535925,CFU,wt,CFUwt
1661,34.0,83,0,34.05,168.5800729307865,PFU,wt,PFUwt
1662,34.0,83,0,34.03,1539759725.123494,CFU,sp,CFUsp
1663,34.0,83,0,34.35,36.58395456702987,PFU,sp,PFUsp
1664,34.0,83,1,33.58,1389988310.4109197,CFU,wt,CFUwt
1665,34.0,83,1,34.1,168.90169826153843,PFU,wt,PFUwt
1666,34.0,83,1,34.13,1539768729.1718616,CFU,sp,CFUsp
1667,34.0,83,1,33.59,35.42542820727266,PFU,sp,PFUsp
1668,34.0,83,2,34.15,1389991062.6984057,CFU,wt,CFUwt
1669,34.0,83,2,34.45,171.15172669420699,PFU,wt,PFUwt
1670,34.0,83,2,34.12,1539767844.1613162,CFU,sp,CFUsp
1671,34.0,83,2,33.65,35.516984698360474,PFU,sp,PFUsp
1672,34.0,83,3,33.74,1389989158.9481752,CFU,wt,CFUwt
1673,34.0,83,3,34.35,170.50910223924643,PFU,wt,PFUwt
1674,34.0,83,3,33.54,1539710275.2174752,CFU,sp,CFUsp
1675,34.0,83,3,33.7,35.593269495973324,PFU,sp,PFUsp
1676,34.0,83,4,34.11,1389990892.726863,CFU,wt,CFUwt
1677,34.0,83,4,34.22,169.67340246621828,PFU,wt,PFUwt
1678,34.0,83,4,33.56,1539712479.8687975,CFU,sp,CFUsp
1679,34.0,83,4,34.17,36.30980034018673,PFU,sp,PFUsp
1680,34.0,84,0,33.54,1389988088.0955336,CFU,wt,CFUwt
1681,34.0,84,0,33.99,168.1940589194669,PFU,wt,PFUwt
1682,34.0,84,0,33.93,1539750370.5780227,CFU,sp,CFUsp
1683,34.0,84,0,33.86,35.83730579565354,PFU,sp,PFUsp
1684,34.0,84,1,34.19,1389991229.497702,CFU,wt,CFUwt
1685,34.0,84,1,34.14,169.15896383164622,PFU,wt,PFUwt
1686,34.0,84,1,34.04,1539760641.080141,CFU,sp,CFUsp
1687,34.0,84,1,34.35,36.58395456702987,PFU,sp,PFUsp
1688,34.0,84,2,33.5,1389987861.5520954,CFU,wt,CFUwt
1689,34.0,84,2,34.22,169.67340246621828,PFU,wt,PFUwt
1690,34.0,84,2,33.63,1539720064.8948934,CFU,sp,CFUsp
1691,34.0,84,2,33.660000000000004,35.53224255098781,PFU,sp,PFUsp
1692,34.0,84,3,33.89,1389989898.425013,CFU,wt,CFUwt
1693,34.0,84,3,34.19,169.4805024311811,PFU,wt,PFUwt
1694,34.0,84,3,34.25,1539779089.8239727,CFU,sp,CFUsp
1695,34.0,84,3,34.15,36.279329800728284,PFU,sp,PFUsp
1696,34.0,84,4,33.910000000000004,1389989993.133278,CFU,wt,CFUwt
1697,34.0,84,4,34.07,168.70872884583642,PFU,wt,PFUwt
1698,34.0,84,4,33.69,1539726406.909723,CFU,sp,CFUsp
1699,34.0,84,4,33.96,35.98977036982537,PFU,sp,PFUsp
1700,34.0,85,0,34.39,1389992017.9443867,CFU,wt,CFUwt
1701,34.0,85,0,34.45,171.15172669420699,PFU,wt,PFUwt
1702,34.0,85,0,33.8,1539737663.181087,CFU,sp,CFUsp
1703,34.0,85,0,34.29,36.49258595390918,PFU,sp,PFUsp
1704,34.0,85,1,33.63,1389988582.479524,CFU,wt,CFUwt
1705,34.0,85,1,33.57,165.49001687468424,PFU,wt,PFUwt
1706,34.0,85,1,34.37,1539788986.3949964,CFU,sp,CFUsp
1707,34.0,85,1,33.7,35.593269495973324,PFU,sp,PFUsp
1708,34.0,85,2,33.59,1389988365.3384123,CFU,wt,CFUwt
1709,34.0,85,2,33.77,166.7780803171478,PFU,wt,PFUwt
1710,34.0,85,2,34.06,1539762462.533149,CFU,sp,CFUsp
1711,34.0,85,2,33.730000000000004,35.63903501510084,PFU,sp,PFUsp
1712,34.0,85,3,34.17,1389991146.4908583,CFU,wt,CFUwt
1713,34.0,85,3,34.1,168.90169826153843,PFU,wt,PFUwt
1714,34.0,85,3,33.910000000000004,1539748456.4182372,CFU,sp,CFUsp
1715,34.0,85,3,33.58,35.41016722981791,PFU,sp,PFUsp
1716,34.0,85,4,33.54,1389988088.0955336,CFU,wt,CFUwt
1717,34.0,85,4,33.61,165.74769130881245,PFU,wt,PFUwt
1718,34.0,85,4,34.04,1539760641.080141,CFU,sp,CFUsp
1719,34.0,85,4,33.85,35.822056878875124,PFU,sp,PFUsp
1720,34.0,86,0,34.03,1389990543.0245695,CFU,wt,CFUwt
1721,34.0,86,0,33.8,166.97122327396175,PFU,wt,PFUwt
1722,34.0,86,0,34.35,1539787368.3006585,CFU,sp,CFUsp
1723,34.0,86,0,34.11,36.21838334865211,PFU,sp,PFUsp
1724,34.0,86,1,33.9,1389989945.8906627,CFU,wt,CFUwt
1725,34.0,86,1,34.47,171.28022847450782,PFU,wt,PFUwt
1726,34.0,86,1,34.46,1539796116.8070009,CFU,sp,CFUsp
1727,34.0,86,1,34.44,36.72097723243594,PFU,sp,PFUsp
1728,34.0,86,2,33.99,1389990363.169695,CFU,wt,CFUwt
1729,34.0,86,2,33.93,167.80797550095158,PFU,wt,PFUwt
1730,34.0,86,2,33.54,1539710275.2174752,CFU,sp,CFUsp
1731,34.0,86,2,34.31,36.52304395079121,PFU,sp,PFUsp
1732,34.0,86,3,33.74,1389989158.9481752,CFU,wt,CFUwt
1733,34.0,86,3,33.58,165.5544383779729,PFU,wt,PFUwt
1734,34.0,86,3,34.02,1539758805.662297,CFU,sp,CFUsp
1735,34.0,86,3,34.2,36.35550279065585,PFU,sp,PFUsp
1736,34.0,86,4,34.26,1389991513.9407032,CFU,wt,CFUwt
1737,34.0,86,4,33.94,167.87232755774673,PFU,wt,PFUwt
1738,34.0,86,4,33.84,1539741640.5501819,CFU,sp,CFUsp
1739,34.0,86,4,33.980000000000004,36.0202579174576,PFU,sp,PFUsp
1740,34.0,87,0,34.0,1389990408.4515748,CFU,wt,CFUwt
1741,34.0,87,0,33.62,165.81210509290025,PFU,wt,PFUwt
1742,34.0,87,0,34.27,1539780770.9072783,CFU,sp,CFUsp
1743,34.0,87,0,33.8,35.745805589723844,PFU,sp,PFUsp
1744,34.0,87,1,34.04,1389990587.4613364,CFU,wt,CFUwt
1745,34.0,87,1,33.77,166.7780803171478,PFU,wt,PFUwt
1746,34.0,87,1,33.61,1539717918.3935032,CFU,sp,CFUsp
1747,34.0,87,1,33.85,35.822056878875124,PFU,sp,PFUsp
1748,34.0,87,2,34.43,1389992166.9155324,CFU,wt,CFUwt
1749,34.0,87,2,33.730000000000004,166.5205293684699,PFU,wt,PFUwt
1750,34.0,87,2,34.19,1539773968.844429,CFU,sp,CFUsp
1751,34.0,87,2,33.57,35.39490580608049,PFU,sp,PFUsp
1752,34.0,87,3,34.34,1389991827.7399917,CFU,wt,CFUwt
1753,34.0,87,3,34.07,168.70872884583642,PFU,wt,PFUwt
1754,34.0,87,3,34.32,1539784917.8679414,CFU,sp,CFUsp
1755,34.0,87,3,34.05,36.126950240335844,PFU,sp,PFUsp
1756,34.0,87,4,33.8,1389989461.022236,CFU,wt,CFUwt
1757,34.0,87,4,33.96,168.00102588674497,PFU,wt,PFUwt
1758,34.0,87,4,34.4,1539791390.4812195,CFU,sp,CFUsp
1759,34.0,87,4,34.42,36.69053088929504,PFU,sp,PFUsp
1760,34.0,88,0,34.29,1389991633.0031767,CFU,wt,CFUwt
1761,34.0,88,0,34.31,170.25199852500424,PFU,wt,PFUwt
1762,34.0,88,0,34.35,1539787368.3006585,CFU,sp,CFUsp
1763,34.0,88,0,34.33,36.55350015521761,PFU,sp,PFUsp
1764,34.0,88,1,33.730000000000004,1389989107.76734,CFU,wt,CFUwt
1765,34.0,88,1,34.24,169.80199285509366,PFU,wt,PFUwt
1766,34.0,88,1,34.22,1539776544.0013888,CFU,sp,CFUsp
1767,34.0,88,1,34.05,36.126950240335844,PFU,sp,PFUsp
1768,34.0,88,2,33.96,1389990226.037347,CFU,wt,CFUwt
1769,34.0,88,2,34.300000000000004,170.18771778045365,PFU,wt,PFUwt
1770,34.0,88,2,34.07,1539763368.0560646,CFU,sp,CFUsp
1771,34.0,88,2,34.1,36.20314561635494,PFU,sp,PFUsp
1772,34.0,88,3,33.82,1389989559.8314288,CFU,wt,CFUwt
1773,34.0,88,3,34.06,168.6444018521347,PFU,wt,PFUwt
1774,34.0,88,3,33.88,1539745557.6271186,CFU,sp,CFUsp
1775,34.0,88,3,34.32,36.53827227707132,PFU,sp,PFUsp
1776,34.0,88,4,34.08,1389990763.1301694,CFU,wt,CFUwt
1777,34.0,88,4,34.39,170.76617513349126,PFU,wt,PFUwt
1778,34.0,88,4,33.74,1539731582.0463984,CFU,sp,CFUsp
1779,34.0,88,4,33.71,35.60852511569341,PFU,sp,PFUsp
1780,34.0,89,0,34.34,1389991827.7399917,CFU,wt,CFUwt
1781,34.0,89,0,33.86,167.3574571094881,PFU,wt,PFUwt
1782,34.0,89,0,34.29,1539782439.199674,CFU,sp,CFUsp
1783,34.0,89,0,34.24,36.41643312076963,PFU,sp,PFUsp
1784,34.0,89,1,34.410000000000004,1389992092.78078,CFU,wt,CFUwt
1785,34.0,89,1,33.910000000000004,167.67926560253474,PFU,wt,PFUwt
1786,34.0,89,1,34.35,1539787368.3006585,CFU,sp,CFUsp
1787,34.0,89,1,34.1,36.20314561635494,PFU,sp,PFUsp
1788,34.0,89,2,34.31,1389991711.4486482,CFU,wt,CFUwt
1789,34.0,89,2,33.97,168.0653721590419,PFU,wt,PFUwt
1790,34.0,89,2,33.59,1539715755.4360912,CFU,sp,CFUsp
1791,34.0,89,2,33.86,35.83730579565354,PFU,sp,PFUsp
1792,34.0,89,3,34.29,1389991633.0031767,CFU,wt,CFUwt
1793,34.0,89,3,34.160000000000004,169.2875850529194,PFU,wt,PFUwt
1794,34.0,89,3,34.300000000000004,1539783268.5797138,CFU,sp,CFUsp
1795,34.0,89,3,33.81,35.76105674149969,PFU,sp,PFUsp
1796,34.0,89,4,34.17,1389991146.4908583,CFU,wt,CFUwt
1797,34.0,89,4,33.67,166.1341450689326,PFU,wt,PFUwt
1798,34.0,89,4,33.64,1539721132.0137281,CFU,sp,CFUsp
1799,34.0,89,4,33.55,35.36438161988102,PFU,sp,PFUsp
1800,34.0,90,0,33.55,1389988144.0676525,CFU,wt,CFUwt
1801,34.0,90,0,33.89,167.55054799070365,PFU,wt,PFUwt
1802,34.0,90,0,33.58,1539714667.7470045,CFU,sp,CFUsp
1803,34.0,90,0,33.65,35.516984698360474,PFU,sp,PFUsp
1804,34.0,90,1,33.92,1389990040.1539068,CFU,wt,CFUwt
1805,34.0,90,1,34.25,169.86628515933128,PFU,wt,PFUwt
1806,34.0,90,1,34.09,1539765168.7607262,CFU,sp,CFUsp
1807,34.0,90,1,34.01,36.06598588347263,PFU,sp,PFUsp
1808,34.0,90,2,34.13,1389990978.112909,CFU,wt,CFUwt
1809,34.0,90,2,33.96,168.00102588674497,PFU,wt,PFUwt
1810,34.0,90,2,34.29,1539782439.199674,CFU,sp,CFUsp
1811,34.0,90,2,33.55,35.36438161988102,PFU,sp,PFUsp
1812,34.0,90,3,34.34,1389991827.7399917,CFU,wt,CFUwt
1813,34.0,90,3,34.24,169.80199285509366,PFU,wt,PFUwt
1814,34.0,90,3,33.81,1539738663.2262423,CFU,sp,CFUsp
1815,34.0,90,3,34.45,36.73619973147176,PFU,sp,PFUsp
1816,34.0,90,4,34.17,1389991146.4908583,CFU,wt,CFUwt
1817,34.0,90,4,34.44,171.08747291544105,PFU,wt,PFUwt
1818,34.0,90,4,34.09,1539765168.7607262,CFU,sp,CFUsp
1819,34.0,90,4,33.99,36.03550102021142,PFU,sp,PFUsp
1820,34.0,91,0,34.480000000000004,1389992349.2257519,CFU,wt,CFUwt
1821,34.0,91,0,34.4,170.8304385417941,PFU,wt,PFUwt
1822,34.0,91,0,34.07,1539763368.0560646,CFU,sp,CFUsp
1823,34.0,91,0,33.83,35.791557704186594,PFU,sp,PFUsp
1824,34.0,91,1,33.86,1389989754.6793041,CFU,wt,CFUwt
1825,34.0,91,1,33.88,167.48618629214099,PFU,wt,PFUwt
1826,34.0,91,1,34.49,1539798439.6667833,CFU,sp,CFUsp
1827,34.0,91,1,33.85,35.822056878875124,PFU,sp,PFUsp
1828,34.0,91,2,34.4,1389992055.450702,CFU,wt,CFUwt
1829,34.0,91,2,33.59,165.61885795139386,PFU,wt,PFUwt
1830,34.0,91,2,33.9,1539747493.842089,CFU,sp,CFUsp
1831,34.0,91,2,33.61,35.455948823211685,PFU,sp,PFUsp
1832,34.0,91,3,34.09,1389990806.5326905,CFU,wt,CFUwt
1833,34.0,91,3,33.82,167.0999756007698,PFU,wt,PFUwt
1834,34.0,91,3,34.11,1539766955.764588,CFU,sp,CFUsp
1835,34.0,91,3,34.08,36.17266880878509,PFU,sp,PFUsp
1836,34.0,91,4,34.1,1389990849.7312686,CFU,wt,CFUwt
1837,34.0,91,4,33.56,165.4255934414829,PFU,wt,PFUwt
1838,34.0,91,4,34.12,1539767844.1613162,CFU,sp,CFUsp
1839,34.0,91,4,34.32,36.53827227707132,PFU,sp,PFUsp
1840,34.0,92,0,33.85,1389989706.310938,CFU,wt,CFUwt
1841,34.0,92,0,33.89,167.55054799070365,PFU,wt,PFUwt
1842,34.0,92,0,34.06,1539762462.533149,CFU,sp,CFUsp
1843,34.0,92,0,34.14,36.264093859320916,PFU,sp,PFUsp
1844,34.0,92,1,34.32,1389991750.3951473,CFU,wt,CFUwt
1845,34.0,92,1,34.05,168.5800729307865,PFU,wt,PFUwt
1846,34.0,92,1,34.2,1539774830.5102363,CFU,sp,CFUsp
1847,34.0,92,1,34.27,36.462126164732105,PFU,sp,PFUsp
1848,34.0,92,2,34.28,1389991593.502464,CFU,wt,CFUwt
1849,34.0,92,2,34.47,171.28022847450782,PFU,wt,PFUwt
1850,34.0,92,2,33.76,1539733624.592129,CFU,sp,CFUsp
1851,34.0,92,2,33.910000000000004,35.91354367283944,PFU,sp,PFUsp
1852,34.0,92,3,34.49,1389992385.1754181,CFU,wt,CFUwt
1853,34.0,92,3,34.02,168.38707460038893,PFU,wt,PFUwt
1854,34.0,92,3,34.4,1539791390.4812195,CFU,sp,CFUsp
1855,34.0,92,3,33.74,35.65428929473133,PFU,sp,PFUsp
1856,34.0,92,4,34.25,1389991473.87789,CFU,wt,CFUwt
1857,34.0,92,4,33.94,167.87232755774673,PFU,wt,PFUwt
1858,34.0,92,4,34.27,1539780770.9072783,CFU,sp,CFUsp
1859,34.0,92,4,34.04,36.111709822387034,PFU,sp,PFUsp
1860,34.0,93,0,33.58,1389988310.4109197,CFU,wt,CFUwt
1861,34.0,93,0,34.19,169.4805024311811,PFU,wt,PFUwt
1862,34.0,93,0,34.42,1539792977.9714959,CFU,sp,CFUsp
1863,34.0,93,0,34.49,36.79708524362596,PFU,sp,PFUsp
1864,34.0,93,1,33.730000000000004,1389989107.76734,CFU,wt,CFUwt
1865,34.0,93,1,34.03,168.4514093049611,PFU,wt,PFUwt
1866,34.0,93,1,34.04,1539760641.080141,CFU,sp,CFUsp
1867,34.0,93,1,33.65,35.516984698360474,PFU,sp,PFUsp
1868,34.0,93,2,34.45,1389992240.3552217,CFU,wt,CFUwt
1869,34.0,93,2,33.96,168.00102588674497,PFU,wt,PFUwt
1870,34.0,93,2,33.94,1539751322.1895647,CFU,sp,CFUsp
1871,34.0,93,2,34.18,36.32503493819396,PFU,sp,PFUsp
1872,34.0,93,3,33.63,1389988582.479524,CFU,wt,CFUwt
1873,34.0,93,3,33.99,168.1940589194669,PFU,wt,PFUwt
1874,34.0,93,3,34.38,1539789790.8193796,CFU,sp,CFUsp
1875,34.0,93,3,33.94,35.95928103285794,PFU,sp,PFUsp
1876,34.0,93,4,34.03,1389990543.0245695,CFU,wt,CFUwt
1877,34.0,93,4,34.24,169.80199285509366,PFU,wt,PFUwt
1878,34.0,93,4,33.84,1539741640.5501819,CFU,sp,CFUsp
1879,34.0,93,4,33.51,35.30332789345714,PFU,sp,PFUsp
1880,34.0,94,0,34.27,1389991553.8152661,CFU,wt,CFUwt
1881,34.0,94,0,34.480000000000004,171.3444764761412,PFU,wt,PFUwt
1882,34.0,94,0,34.34,1539786554.6071112,CFU,sp,CFUsp
1883,34.0,94,0,34.0,36.05074367555785,PFU,sp,PFUsp
1884,34.0,94,1,34.230000000000004,1389991393.1839554,CFU,wt,CFUwt
1885,34.0,94,1,34.09,168.8373770504907,PFU,wt,PFUwt
1886,34.0,94,1,33.93,1539750370.5780227,CFU,sp,CFUsp
1887,34.0,94,1,34.27,36.462126164732105,PFU,sp,PFUsp
1888,34.0,94,2,33.68,1389988848.2158713,CFU,wt,CFUwt
1889,34.0,94,2,33.54,165.2967407851628,PFU,wt,PFUwt
1890,34.0,94,2,34.24,1539778244.45512,CFU,sp,CFUsp
1891,34.0,94,2,34.22,36.38596885157106,PFU,sp,PFUsp
1892,34.0,94,3,34.22,1389991352.5510437,CFU,wt,CFUwt
1893,34.0,94,3,33.910000000000004,167.67926560253474,PFU,wt,PFUwt
1894,34.0,94,3,33.71,1539728488.8290892,CFU,sp,CFUsp
1895,34.0,94,3,33.77,35.700049452992246,PFU,sp,PFUsp
1896,34.0,94,4,34.410000000000004,1389992092.78078,CFU,wt,CFUwt
1897,34.0,94,4,34.44,171.08747291544105,PFU,wt,PFUwt
1898,34.0,94,4,33.67,1539724309.0292728,CFU,sp,CFUsp
1899,34.0,94,4,33.910000000000004,35.91354367283944,PFU,sp,PFUsp
1900,34.0,95,0,33.980000000000004,1389990317.6740372,CFU,wt,CFUwt
1901,34.0,95,0,33.910000000000004,167.67926560253474,PFU,wt,PFUwt
1902,34.0,95,0,34.22,1539776544.0013888,CFU,sp,CFUsp
1903,34.0,95,0,33.97,36.00501436732073,PFU,sp,PFUsp
1904,34.0,95,1,34.37,1389991942.3997123,CFU,wt,CFUwt
1905,34.0,95,1,34.1,168.90169826153843,PFU,wt,PFUwt
1906,34.0,95,1,34.160000000000004,1539771364.0151856,CFU,sp,CFUsp
1907,34.0,95,1,34.14,36.264093859320916,PFU,sp,PFUsp
1908,34.0,95,2,34.22,1389991352.5510437,CFU,wt,CFUwt
1909,34.0,95,2,33.87,167.42182266508465,PFU,wt,PFUwt
1910,34.0,95,2,34.15,1539770489.085967,CFU,sp,CFUsp
1911,34.0,95,2,34.46,36.751421782126734,PFU,sp,PFUsp
1912,34.0,95,3,34.31,1389991711.4486482,CFU,wt,CFUwt
1913,34.0,95,3,34.07,168.70872884583642,PFU,wt,PFUwt
1914,34.0,95,3,33.660000000000004,1539723254.0654516,CFU,sp,CFUsp
1915,34.0,95,3,33.980000000000004,36.0202579174576,PFU,sp,PFUsp
1916,34.0,95,4,33.78,1389989361.277877,CFU,wt,CFUwt
1917,34.0,95,4,33.76,166.7136954735981,PFU,wt,PFUwt
1918,34.0,95,4,34.08,1539764270.1275399,CFU,sp,CFUsp
1919,34.0,95,4,33.72,35.623780288745415,PFU,sp,PFUsp
1920,34.0,96,0,34.43,1389992166.9155324,CFU,wt,CFUwt
