,Time,Concentration,Bioagent,Type
3348,33.480000000000004,1389987746.6697884,CFU,wt
3349,33.49,1389987804.2462132,CFU,wt
3350,33.5,1389987861.5520954,CFU,wt
3351,33.51,1389987918.5887065,CFU,wt
3352,33.52,1389987975.3573112,CFU,wt
3353,33.53,1389988031.8591692,CFU,wt
3354,33.54,1389988088.0955336,CFU,wt
3355,33.55,1389988144.0676525,CFU,wt
3356,33.56,1389988199.7767668,CFU,wt
3357,33.57,1389988255.2241123,CFU,wt
3358,33.58,1389988310.4109197,CFU,wt
3359,33.59,1389988365.3384123,CFU,wt
3360,33.6,1389988420.0078094,CFU,wt
3361,33.61,1389988474.4203231,CFU,wt
3362,33.62,1389988528.577161,CFU,wt
3363,33.63,1389988582.479524,CFU,wt
3364,33.64,1389988636.1286077,CFU,wt
3365,33.65,1389988689.5256026,CFU,wt
3366,33.660000000000004,1389988742.671693,CFU,wt
3367,33.67,1389988795.5680583,CFU,wt
3368,33.68,1389988848.2158713,CFU,wt
3369,33.69,1389988900.6163003,CFU,wt
3370,33.7,1389988952.770507,CFU,wt
3371,33.71,1389989004.6796494,CFU,wt
3372,33.72,1389989056.3448782,CFU,wt
3373,33.730000000000004,1389989107.76734,CFU,wt
3374,33.74,1389989158.9481752,CFU,wt
3375,33.75,1389989209.888519,CFU,wt
3376,33.76,1389989260.5895019,CFU,wt
3377,33.77,1389989311.052248,CFU,wt
3378,33.78,1389989361.277877,CFU,wt
3379,33.79,1389989411.2675037,CFU,wt
3380,33.8,1389989461.022236,CFU,wt
3381,33.81,1389989510.5431783,CFU,wt
3382,33.82,1389989559.8314288,CFU,wt
3383,33.83,1389989608.8880808,CFU,wt
3384,33.84,1389989657.714223,CFU,wt
3385,33.85,1389989706.310938,CFU,wt
3386,33.86,1389989754.6793041,CFU,wt
3387,33.87,1389989802.8203943,CFU,wt
3388,33.88,1389989850.7352762,CFU,wt
3389,33.89,1389989898.425013,CFU,wt
3390,33.9,1389989945.8906627,CFU,wt
3391,33.910000000000004,1389989993.133278,CFU,wt
3392,33.92,1389990040.1539068,CFU,wt
3393,33.93,1389990086.9535925,CFU,wt
3394,33.94,1389990133.533373,CFU,wt
3395,33.95,1389990179.8942819,CFU,wt
3396,33.96,1389990226.037347,CFU,wt
3397,33.97,1389990271.9635928,CFU,wt
3398,33.980000000000004,1389990317.6740372,CFU,wt
3399,33.99,1389990363.169695,CFU,wt
3400,34.0,1389990408.4515748,CFU,wt
3401,34.01,1389990453.5206816,CFU,wt
3402,34.02,1389990498.3780148,CFU,wt
3403,34.03,1389990543.0245695,CFU,wt
3404,34.04,1389990587.4613364,CFU,wt
3405,34.05,1389990631.689301,CFU,wt
3406,34.06,1389990675.7094443,CFU,wt
3407,34.07,1389990719.5227432,CFU,wt
3408,34.08,1389990763.1301694,CFU,wt
3409,34.09,1389990806.5326905,CFU,wt
3410,34.1,1389990849.7312686,CFU,wt
3411,34.11,1389990892.726863,CFU,wt
3412,34.12,1389990935.5204265,CFU,wt
3413,34.13,1389990978.112909,CFU,wt
3414,34.14,1389991020.5052552,CFU,wt
3415,34.15,1389991062.6984057,CFU,wt
3416,34.160000000000004,1389991104.6932962,CFU,wt
3417,34.17,1389991146.4908583,CFU,wt
3418,34.18,1389991188.092019,CFU,wt
3419,34.19,1389991229.497702,CFU,wt
3420,34.2,1389991270.7088249,CFU,wt
3421,34.21,1389991311.7263021,CFU,wt
3422,34.22,1389991352.5510437,CFU,wt
3423,34.230000000000004,1389991393.1839554,CFU,wt
3424,34.24,1389991433.6259387,CFU,wt
3425,34.25,1389991473.87789,CFU,wt
3426,34.26,1389991513.9407032,CFU,wt
3427,34.27,1389991553.8152661,CFU,wt
3428,34.28,1389991593.502464,CFU,wt
3429,34.29,1389991633.0031767,CFU,wt
3430,34.300000000000004,1389991672.3182807,CFU,wt
3431,34.31,1389991711.4486482,CFU,wt
3432,34.32,1389991750.3951473,CFU,wt
3433,34.33,1389991789.1586418,CFU,wt
3434,34.34,1389991827.7399917,CFU,wt
3435,34.35,1389991866.1400528,CFU,wt
3436,34.36,1389991904.359677,CFU,wt
3437,34.37,1389991942.3997123,CFU,wt
3438,34.38,1389991980.2610023,CFU,wt
3439,34.39,1389992017.9443867,CFU,wt
3440,34.4,1389992055.450702,CFU,wt
3441,34.410000000000004,1389992092.78078,CFU,wt
3442,34.42,1389992129.9354486,CFU,wt
3443,34.43,1389992166.9155324,CFU,wt
3444,34.44,1389992203.721851,CFU,wt
3445,34.45,1389992240.3552217,CFU,wt
3446,34.46,1389992276.8164568,CFU,wt
3447,34.47,1389992313.106365,CFU,wt
3448,34.480000000000004,1389992349.2257519,CFU,wt
3449,34.49,1389992385.1754181,CFU,wt
3450,34.5,1389992420.9561613,CFU,wt
3451,34.51,1389992456.5687754,CFU,wt
3452,34.52,1389992492.0140502,CFU,wt
3453,34.53,1389992527.2927723,CFU,wt
3454,34.54,1389992562.405724,CFU,wt
3455,34.550000000000004,1389992597.3536844,CFU,wt
3456,34.56,1389992632.1374285,CFU,wt
3457,34.57,1389992666.7577283,CFU,wt
3458,34.58,1389992701.2153516,CFU,wt
3459,34.59,1389992735.5110626,CFU,wt
3460,34.6,1389992769.6456225,CFU,wt
3461,34.61,1389992803.6197884,CFU,wt
3462,34.62,1389992837.4343135,CFU,wt
3463,34.63,1389992871.0899487,CFU,wt
3464,34.64,1389992904.58744,CFU,wt
3465,34.65,1389992937.9275308,CFU,wt
3466,34.660000000000004,1389992971.1109605,CFU,wt
3467,34.67,1389993004.1384652,CFU,wt
3468,34.68,1389993037.0107777,CFU,wt
3469,34.69,1389993069.7286274,CFU,wt
3470,34.7,1389993102.2927399,CFU,wt
3471,34.71,1389993134.7038374,CFU,wt
3472,34.72,1389993166.962639,CFU,wt
3473,34.730000000000004,1389993199.0698607,CFU,wt
3474,34.74,1389993231.0262144,CFU,wt
3475,34.75,1389993262.832409,CFU,wt
3476,34.76,1389993294.4891498,CFU,wt
3477,34.77,1389993325.9971395,CFU,wt
3478,34.78,1389993357.3570771,CFU,wt
3479,34.79,1389993388.569658,CFU,wt
3480,34.800000000000004,1389993419.6355748,CFU,wt
3481,34.81,1389993450.5555165,CFU,wt
3482,34.82,1389993481.330169,CFU,wt
3483,34.83,1389993511.960215,CFU,wt
3484,34.84,1389993542.4463341,CFU,wt
3485,34.85,1389993572.7892027,CFU,wt
3486,34.86,1389993602.9894936,CFU,wt
3487,34.87,1389993633.0478768,CFU,wt
3488,34.88,1389993662.9650195,CFU,wt
3489,34.89,1389993692.7415848,CFU,wt
3490,34.9,1389993722.3782337,CFU,wt
3491,34.910000000000004,1389993751.8756232,CFU,wt
3492,34.92,1389993781.2344081,CFU,wt
3493,34.93,1389993810.4552393,CFU,wt
3494,34.94,1389993839.5387654,CFU,wt
3495,34.95,1389993868.4856315,CFU,wt
3496,34.96,1389993897.2964795,CFU,wt
3497,34.97,1389993925.9719486,CFU,wt
3498,34.980000000000004,1389993954.5126753,CFU,wt
3499,34.99,1389993982.919292,CFU,wt
3500,35.0,1389994011.1924293,CFU,wt
3501,0.0,0.0,PFU,wt
3502,0.01,0.0011007562180695505,PFU,wt
3503,0.02,0.002206593379115583,PFU,wt
3504,0.03,0.0033175347029511634,PFU,wt
3505,0.04,0.00443360351191094,PFU,wt
3506,0.05,0.005554823231270413,PFU,wt
3507,0.06,0.006681217389666568,PFU,wt
3508,0.07,0.007812809619519941,PFU,wt
3509,0.08,0.008949623657458043,PFU,wt
3510,0.09,0.010091683344740235,PFU,wt
3511,0.1,0.011239012627683979,PFU,wt
3512,0.11,0.012391635558092497,PFU,wt
3513,0.12,0.013549576293683864,PFU,wt
3514,0.13,0.014712859098521483,PFU,wt
3515,0.14,0.015881508343445983,PFU,wt
3516,0.15,0.017055548506508533,PFU,wt
3517,0.16,0.018235004173405574,PFU,wt
3518,0.17,0.01941990003791496,PFU,wt
3519,0.18,0.020610260902333487,PFU,wt
3520,0.19,0.021806111677915924,PFU,wt
3521,0.2,0.02300747738531535,PFU,wt
3522,0.21,0.024214383155025013,PFU,wt
3523,0.22,0.02542685422782154,PFU,wt
3524,0.23,0.026644915955209614,PFU,wt
3525,0.24,0.027868593799868027,PFU,wt
3526,0.25,0.029097913336097226,PFU,wt
3527,0.26,0.030332900250268205,PFU,wt
3528,0.27,0.03157358034127288,PFU,wt
3529,0.28,0.03281997952097587,PFU,wt
3530,0.29,0.034072123814667704,PFU,wt
3531,0.3,0.03533003936151945,PFU,wt
3532,0.31,0.0365937524150388,PFU,wt
3533,0.32,0.03786328934352755,PFU,wt
3534,0.33,0.03913867663054052,PFU,wt
3535,0.34,0.04041994087534591,PFU,wt
3536,0.35000000000000003,0.04170710879338711,PFU,wt
3537,0.36,0.04300020721674588,PFU,wt
3538,0.37,0.044299263094607015,PFU,wt
3539,0.38,0.04560430349372443,PFU,wt
3540,0.39,0.04691535559888865,PFU,wt
3541,0.4,0.04823244671339578,PFU,wt
3542,0.41000000000000003,0.04955560425951784,PFU,wt
3543,0.42,0.05088485577897462,PFU,wt
3544,0.43,0.052220228933406894,PFU,wt
3545,0.44,0.05356175150485109,PFU,wt
3546,0.45,0.05490945139621538,PFU,wt
3547,0.46,0.056263356631757265,PFU,wt
3548,0.47000000000000003,0.057623495357562504,PFU,wt
3549,0.48,0.058989895842025505,PFU,wt
3550,0.49,0.060362586476331206,PFU,wt
3551,0.5,0.06174159577493829,PFU,wt
3552,0.51,0.06312695237606389,PFU,wt
3553,0.52,0.06451868504216975,PFU,wt
3554,0.53,0.0659168226604497,PFU,wt
3555,0.54,0.06732139424331872,PFU,wt
3556,0.55,0.06873242892890333,PFU,wt
3557,0.56,0.07014995598153335,PFU,wt
3558,0.5700000000000001,0.07157400479223534,PFU,wt
3559,0.58,0.0730046048792271,PFU,wt
3560,0.59,0.07444178588841392,PFU,wt
3561,0.6,0.07588557759388607,PFU,wt
3562,0.61,0.07733600989841777,PFU,wt
3563,0.62,0.0787931128339676,PFU,wt
3564,0.63,0.08025691656218026,PFU,wt
3565,0.64,0.08172745137488985,PFU,wt
3566,0.65,0.08320474769462453,PFU,wt
3567,0.66,0.08468883607511254,PFU,wt
3568,0.67,0.0861797472017897,PFU,wt
3569,0.68,0.08767751189230827,PFU,wt
3570,0.6900000000000001,0.08918216109704738,PFU,wt
3571,0.7000000000000001,0.0906937258996246,PFU,wt
3572,0.71,0.09221223751740915,PFU,wt
3573,0.72,0.09373772730203646,PFU,wt
3574,0.73,0.09527022673992407,PFU,wt
3575,0.74,0.09680976745278894,PFU,wt
3576,0.75,0.09835638119816631,PFU,wt
3577,0.76,0.09991009986992977,PFU,wt
3578,0.77,0.10147095549881283,PFU,wt
3579,0.78,0.10303898025293184,PFU,wt
3580,0.79,0.10461420643831039,PFU,wt
3581,0.8,0.10619666649940494,PFU,wt
3582,0.81,0.10778639301963207,PFU,wt
3583,0.8200000000000001,0.10938341872189684,PFU,wt
3584,0.8300000000000001,0.11098777646912279,PFU,wt
3585,0.84,0.11259949926478308,PFU,wt
3586,0.85,0.11421862025343332,PFU,wt
3587,0.86,0.11584517272124539,PFU,wt
3588,0.87,0.117479190096543,PFU,wt
3589,0.88,0.11912070595033829,PFU,wt
3590,0.89,0.1207697539968701,PFU,wt
3591,0.9,0.12242636809414333,PFU,wt
3592,0.91,0.12409058224446991,PFU,wt
3593,0.92,0.12576243059501094,PFU,wt
3594,0.93,0.1274419474383202,PFU,wt
3595,0.9400000000000001,0.12912916721288917,PFU,wt
3596,0.9500000000000001,0.13082412450369313,PFU,wt
3597,0.96,0.1325268540427389,PFU,wt
3598,0.97,0.13423739070961366,PFU,wt
3599,0.98,0.13595576953203528,PFU,wt
3600,0.99,0.1376820256864039,PFU,wt
3601,1.0,0.13941619449835474,PFU,wt
3602,1.01,0.14115831144331253,PFU,wt
3603,1.02,0.14290841214704686,PFU,wt
3604,1.03,0.14466653238622917,PFU,wt
3605,1.04,0.14643270808899095,PFU,wt
3606,1.05,0.14820697533548313,PFU,wt
3607,1.06,0.14998937035843682,PFU,wt
3608,1.07,0.15177992954372554,PFU,wt
3609,1.08,0.15357868943092842,PFU,wt
3610,1.09,0.15538568671389494,PFU,wt
3611,1.1,0.15720095824131075,PFU,wt
3612,1.11,0.15902454101726501,PFU,wt
3613,1.12,0.16085647220181865,PFU,wt
3614,1.1300000000000001,0.16269678911157423,PFU,wt
3615,1.1400000000000001,0.16454552922024693,PFU,wt
3616,1.1500000000000001,0.1664027301592367,PFU,wt
3617,1.16,0.16826842971820172,PFU,wt
3618,1.17,0.17014266584563326,PFU,wt
3619,1.18,0.17202547664943138,PFU,wt
3620,1.19,0.1739169003974824,PFU,wt
3621,1.2,0.175816975518237,PFU,wt
3622,1.21,0.17772574060128998,PFU,wt
3623,1.22,0.17964323439796115,PFU,wt
3624,1.23,0.1815694958218771,PFU,wt
3625,1.24,0.18350456394955464,PFU,wt
3626,1.25,0.18544847802098507,PFU,wt
3627,1.26,0.18740127744021987,PFU,wt
3628,1.27,0.18936300177595725,PFU,wt
3629,1.28,0.19133369076213028,PFU,wt
3630,1.29,0.19331338429849582,PFU,wt
3631,1.3,0.19530212245122486,PFU,wt
3632,1.31,0.19729994545349372,PFU,wt
3633,1.32,0.1993068937060767,PFU,wt
3634,1.33,0.2013230077779397,PFU,wt
3635,1.34,0.2033483284068349,PFU,wt
3636,1.35,0.20538289649989663,PFU,wt
3637,1.36,0.2074267531342384,PFU,wt
3638,1.37,0.20947993955755087,PFU,wt
3639,1.3800000000000001,0.2115424971887011,PFU,wt
3640,1.3900000000000001,0.21361446761833272,PFU,wt
3641,1.4000000000000001,0.21569589260946714,PFU,wt
3642,1.41,0.217786814098106,PFU,wt
3643,1.42,0.21988727419383464,PFU,wt
3644,1.43,0.22199731518042634,PFU,wt
3645,1.44,0.22411697951644802,PFU,wt
3646,1.45,0.2262463098358665,PFU,wt
3647,1.46,0.22838534894865617,PFU,wt
3648,1.47,0.2305341398414075,PFU,wt
3649,1.48,0.23269272567793653,PFU,wt
3650,1.49,0.23486114979989525,PFU,wt
3651,1.5,0.2370394557273832,PFU,wt
3652,1.51,0.23922768715955983,PFU,wt
3653,1.52,0.2414258879752579,PFU,wt
3654,1.53,0.24363410223359772,PFU,wt
3655,1.54,0.2458523741746025,PFU,wt
3656,1.55,0.24808074821981446,PFU,wt
3657,1.56,0.2503192689729118,PFU,wt
3658,1.57,0.25256798122032686,PFU,wt
3659,1.58,0.2548269299318648,PFU,wt
3660,1.59,0.2570961602613235,PFU,wt
3661,1.6,0.2593757175471139,PFU,wt
3662,1.61,0.2616656473128816,PFU,wt
3663,1.62,0.26396599526812914,PFU,wt
3664,1.6300000000000001,0.266276807308839,PFU,wt
3665,1.6400000000000001,0.2685981295180976,PFU,wt
3666,1.6500000000000001,0.2709300081667198,PFU,wt
3667,1.6600000000000001,0.2732724897138747,PFU,wt
3668,1.67,0.2756256208077116,PFU,wt
3669,1.68,0.2779894482859873,PFU,wt
3670,1.69,0.2803640191766937,PFU,wt
3671,1.7,0.28274938069868616,PFU,wt
3672,1.71,0.2851455802623131,PFU,wt
3673,1.72,0.28755266547004565,PFU,wt
3674,1.73,0.28997068411710825,PFU,wt
3675,1.74,0.2923996841921101,PFU,wt
3676,1.75,0.29483971387767705,PFU,wt
3677,1.76,0.2972908215510841,PFU,wt
3678,1.77,0.2997530557848889,PFU,wt
3679,1.78,0.3022264653475653,PFU,wt
3680,1.79,0.30471109920413797,PFU,wt
3681,1.8,0.30720700651681737,PFU,wt
3682,1.81,0.3097142366456355,PFU,wt
3683,1.82,0.312232839149082,PFU,wt
3684,1.83,0.3147628637847408,PFU,wt
3685,1.84,0.3173043605099273,PFU,wt
3686,1.85,0.31985737948232645,PFU,wt
3687,1.86,0.3224219710606307,PFU,wt
3688,1.87,0.32499818580517853,PFU,wt
3689,1.8800000000000001,0.3275860744785942,PFU,wt
3690,1.8900000000000001,0.3301856880464268,PFU,wt
3691,1.9000000000000001,0.3327970776777904,PFU,wt
3692,1.9100000000000001,0.3354202947460048,PFU,wt
3693,1.92,0.3380553908292361,PFU,wt
3694,1.93,0.34070241771113774,PFU,wt
3695,1.94,0.34336142738149245,PFU,wt
3696,1.95,0.34603247203685367,PFU,wt
3697,1.96,0.3487156040811881,PFU,wt
3698,1.97,0.3514108761265182,PFU,wt
3699,1.98,0.35411834099356454,PFU,wt
3700,1.99,0.35683805171238914,PFU,wt
3701,2.0,0.3595700615230388,PFU,wt
3702,2.0100000000000002,0.36231442387618845,PFU,wt
3703,2.02,0.3650711924337846,PFU,wt
3704,2.0300000000000002,0.3678404210696898,PFU,wt
3705,2.04,0.3706221638703258,PFU,wt
3706,2.05,0.37341647513531867,PFU,wt
3707,2.06,0.37622340937814236,PFU,wt
3708,2.07,0.37904302132676293,PFU,wt
3709,2.08,0.381875365924284,PFU,wt
3710,2.09,0.38472049832958977,PFU,wt
3711,2.1,0.38757847391799105,PFU,wt
3712,2.11,0.39044934828186845,PFU,wt
3713,2.12,0.393333177231318,PFU,wt
3714,2.13,0.3962300167947947,PFU,wt
3715,2.14,0.3991399232197578,PFU,wt
3716,2.15,0.40206295297331424,PFU,wt
3717,2.16,0.40499916274286385,PFU,wt
3718,2.17,0.40794860943674255,PFU,wt
3719,2.18,0.410911350184867,PFU,wt
3720,2.19,0.41388744233937796,PFU,wt
3721,2.2,0.41687694347528415,PFU,wt
3722,2.21,0.4198799113911052,PFU,wt
3723,2.22,0.4228964041095155,PFU,wt
3724,2.23,0.42592647987798604,PFU,wt
3725,2.24,0.4289701971694281,PFU,wt
3726,2.25,0.43202761468283424,PFU,wt
3727,2.2600000000000002,0.4350987913439214,PFU,wt
3728,2.27,0.43818378630577115,PFU,wt
3729,2.2800000000000002,0.4412826589494722,PFU,wt
3730,2.29,0.4443954688847596,PFU,wt
3731,2.3000000000000003,0.44752227595065625,PFU,wt
3732,2.31,0.45066314021611137,PFU,wt
3733,2.32,0.4538181219806411,PFU,wt
3734,2.33,0.4569872817749662,PFU,wt
3735,2.34,0.46017068036165026,PFU,wt
3736,2.35,0.46336837873573805,PFU,wt
3737,2.36,0.4665804381253911,PFU,wt
3738,2.37,0.4698069199925254,PFU,wt
3739,2.38,0.47304788603344583,PFU,wt
3740,2.39,0.4763033981794822,PFU,wt
3741,2.4,0.479573518597622,PFU,wt
3742,2.41,0.48285830969114524,PFU,wt
3743,2.42,0.48615783410025587,PFU,wt
3744,2.43,0.48947215470271466,PFU,wt
3745,2.44,0.4928013346144688,PFU,wt
3746,2.45,0.4961454371902835,PFU,wt
3747,2.46,0.4995045260243696,PFU,wt
3748,2.47,0.5028786649510132,PFU,wt
3749,2.48,0.5062679180452014,PFU,wt
3750,2.49,0.5096723496232498,PFU,wt
3751,2.5,0.5130920242434267,PFU,wt
3752,2.5100000000000002,0.516527006706578,PFU,wt
3753,2.52,0.519977362056749,PFU,wt
3754,2.5300000000000002,0.5234431555818081,PFU,wt
3755,2.54,0.5269244528140651,PFU,wt
3756,2.5500000000000003,0.5304213195308928,PFU,wt
3757,2.56,0.5339338217553437,PFU,wt
3758,2.57,0.5374620257567678,PFU,wt
3759,2.58,0.5410059980514283,PFU,wt
3760,2.59,0.544565805403115,PFU,wt
3761,2.6,0.5481415148237582,PFU,wt
3762,2.61,0.551733193574039,PFU,wt
3763,2.62,0.5553409091640015,PFU,wt
3764,2.63,0.5589647293536583,PFU,wt
3765,2.64,0.5626047221536007,PFU,wt
3766,2.65,0.5662609558256015,PFU,wt
3767,2.66,0.5699334988832211,PFU,wt
3768,2.67,0.5736224200924079,PFU,wt
3769,2.68,0.5773277884721005,PFU,wt
3770,2.69,0.5810496732948249,PFU,wt
3771,2.7,0.5847881440872935,PFU,wt
3772,2.71,0.5885432706309985,PFU,wt
3773,2.72,0.5923151229628074,PFU,wt
3774,2.73,0.596103771375553,PFU,wt
3775,2.74,0.5999092864186243,PFU,wt
3776,2.75,0.6037317388985532,PFU,wt
3777,2.7600000000000002,0.6075711998796022,PFU,wt
3778,2.77,0.6114277406843457,PFU,wt
3779,2.7800000000000002,0.6153014328942544,PFU,wt
3780,2.79,0.6191923483502728,PFU,wt
3781,2.8000000000000003,0.6231005591533981,PFU,wt
3782,2.81,0.627026137665255,PFU,wt
3783,2.82,0.6309691565086687,PFU,wt
3784,2.83,0.6349296885682364,PFU,wt
3785,2.84,0.6389078069908947,PFU,wt
3786,2.85,0.6429035851864872,PFU,wt
3787,2.86,0.6469170968283268,PFU,wt
3788,2.87,0.6509484158537585,PFU,wt
3789,2.88,0.654997616464717,PFU,wt
3790,2.89,0.6590647731282843,PFU,wt
3791,2.9,0.6631499605772416,PFU,wt
3792,2.91,0.6672532538106232,PFU,wt
3793,2.92,0.6713747280942617,PFU,wt
3794,2.93,0.675514458961337,PFU,wt
3795,2.94,0.6796725222129166,PFU,wt
3796,2.95,0.6838489939184982,PFU,wt
3797,2.96,0.6880439504165445,PFU,wt
3798,2.97,0.6922574683150206,PFU,wt
3799,2.98,0.6964896244919228,PFU,wt
3800,2.99,0.7007404960958092,PFU,wt
3801,3.0,0.7050101605463239,PFU,wt
3802,3.0100000000000002,0.7092986955347208,PFU,wt
3803,3.02,0.7136061790243808,PFU,wt
3804,3.0300000000000002,0.7179326892513306,PFU,wt
3805,3.04,0.722278304724753,PFU,wt
3806,3.0500000000000003,0.7266431042274987,PFU,wt
3807,3.06,0.731027166816591,PFU,wt
3808,3.0700000000000003,0.7354305718237297,PFU,wt
3809,3.08,0.73985339885579,PFU,wt
3810,3.09,0.744295727795319,PFU,wt
3811,3.1,0.7487576388010281,PFU,wt
3812,3.11,0.753239212308281,PFU,wt
3813,3.12,0.7577405290295804,PFU,wt
3814,3.13,0.7622616699550483,PFU,wt
3815,3.14,0.7668027163529048,PFU,wt
3816,3.15,0.7713637497699413,PFU,wt
3817,3.16,0.7759448520319916,PFU,wt
3818,3.17,0.7805461052443972,PFU,wt
3819,3.18,0.7851675917924705,PFU,wt
3820,3.19,0.7898093943419526,PFU,wt
3821,3.2,0.794471595839468,PFU,wt
3822,3.21,0.7991542795129741,PFU,wt
3823,3.22,0.8038575288722083,PFU,wt
3824,3.23,0.808581427709128,PFU,wt
3825,3.24,0.8133260600983502,PFU,wt
3826,3.25,0.8180915103975828,PFU,wt
3827,3.2600000000000002,0.8228778632480547,PFU,wt
3828,3.27,0.8276852035749388,PFU,wt
3829,3.2800000000000002,0.8325136165877735,PFU,wt
3830,3.29,0.8373631877808755,PFU,wt
3831,3.3000000000000003,0.8422340029337531,PFU,wt
3832,3.31,0.8471261481115098,PFU,wt
3833,3.3200000000000003,0.852039709665247,PFU,wt
3834,3.33,0.8569747742324593,PFU,wt
3835,3.34,0.8619314287374267,PFU,wt
3836,3.35,0.8669097603916012,PFU,wt
3837,3.36,0.8719098566939872,PFU,wt
3838,3.37,0.8769318054315202,PFU,wt
3839,3.38,0.8819756946794356,PFU,wt
3840,3.39,0.8870416128016375,PFU,wt
3841,3.4,0.8921296484510579,PFU,wt
3842,3.41,0.8972398905700139,PFU,wt
3843,3.42,0.9023724283905562,PFU,wt
3844,3.43,0.9075273514348169,PFU,wt
3845,3.44,0.912704749515346,PFU,wt
3846,3.45,0.9179047127354477,PFU,wt
3847,3.46,0.9231273314895075,PFU,wt
3848,3.47,0.9283726964633159,PFU,wt
3849,3.48,0.933640898634384,PFU,wt
3850,3.49,0.9389320292722566,PFU,wt
3851,3.5,0.9442461799388155,PFU,wt
3852,3.5100000000000002,0.949583442488581,PFU,wt
3853,3.52,0.9549439090690034,PFU,wt
3854,3.5300000000000002,0.960327672120752,PFU,wt
3855,3.54,0.9657348243779952,PFU,wt
3856,3.5500000000000003,0.9711654588686764,PFU,wt
3857,3.56,0.9766196689147821,PFU,wt
3858,3.5700000000000003,0.9820975481326056,PFU,wt
3859,3.58,0.9875991904330013,PFU,wt
3860,3.59,0.9931246900216362,PFU,wt
3861,3.6,0.9986741413992322,PFU,wt
3862,3.61,1.0042476393618023,PFU,wt
3863,3.62,1.0098452790008816,PFU,wt
3864,3.63,1.0154671557037491,PFU,wt
3865,3.64,1.0211133651536455,PFU,wt
3866,3.65,1.0267840033299815,PFU,wt
3867,3.66,1.0324791665085415,PFU,wt
3868,3.67,1.0381989512616783,PFU,wt
3869,3.68,1.0439434544585013,PFU,wt
3870,3.69,1.0497127732650593,PFU,wt
3871,3.7,1.0555070051445137,PFU,wt
3872,3.71,1.061326247857305,PFU,wt
3873,3.72,1.0671705994613128,PFU,wt
3874,3.73,1.0730401583120082,PFU,wt
3875,3.74,1.0789350230625978,PFU,wt
3876,3.75,1.08485529266416,PFU,wt
3877,3.7600000000000002,1.0908010663657763,PFU,wt
3878,3.77,1.096772443714651,PFU,wt
3879,3.7800000000000002,1.1027695245562268,PFU,wt
3880,3.79,1.1087924090342876,PFU,wt
3881,3.8000000000000003,1.1148411975910608,PFU,wt
3882,3.81,1.1209159909673034,PFU,wt
3883,3.8200000000000003,1.1270168902023874,PFU,wt
3884,3.83,1.1331439966343695,PFU,wt
3885,3.84,1.1392974119000603,PFU,wt
3886,3.85,1.14547723793508,PFU,wt
3887,3.86,1.151683576973906,PFU,wt
3888,3.87,1.1579165315499158,PFU,wt
3889,3.88,1.1641762044954158,PFU,wt
3890,3.89,1.170462698941668,PFU,wt
3891,3.9,1.1767761183189003,PFU,wt
3892,3.91,1.183116566356316,PFU,wt
3893,3.92,1.189484147082088,PFU,wt
3894,3.93,1.1958789648233488,PFU,wt
3895,3.94,1.202301124206167,PFU,wt
3896,3.95,1.20875073015552,PFU,wt
3897,3.96,1.2152278878952523,PFU,wt
3898,3.97,1.2217327029480283,PFU,wt
3899,3.98,1.2282652811352734,PFU,wt
3900,3.99,1.2348257285771087,PFU,wt
3901,4.0,1.2414141516922717,PFU,wt
3902,4.01,1.2480306571980317,PFU,wt
3903,4.0200000000000005,1.2546753521100948,PFU,wt
3904,4.03,1.261348343742495,PFU,wt
3905,4.04,1.2680497397074824,PFU,wt
3906,4.05,1.2747796479153959,PFU,wt
3907,4.0600000000000005,1.28153817657453,PFU,wt
3908,4.07,1.2883254341909856,PFU,wt
3909,4.08,1.2951415295685196,PFU,wt
3910,4.09,1.3019865718083765,PFU,wt
3911,4.1,1.3088606703091135,PFU,wt
3912,4.11,1.315763934766415,PFU,wt
3913,4.12,1.3226964751728927,PFU,wt
3914,4.13,1.3296584018178845,PFU,wt
3915,4.14,1.336649825287232,PFU,wt
3916,4.15,1.3436708564630557,PFU,wt
3917,4.16,1.3507216065235115,PFU,wt
3918,4.17,1.3578021869425454,PFU,wt
3919,4.18,1.3649127094896316,PFU,wt
3920,4.19,1.3720532862294998,PFU,wt
3921,4.2,1.3792240295218516,PFU,wt
3922,4.21,1.3864250520210697,PFU,wt
3923,4.22,1.39365646667591,PFU,wt
3924,4.23,1.4009183867291866,PFU,wt
3925,4.24,1.4082109257174422,PFU,wt
