,Time,Concentration,Bioagent,Type,Sampling
66999,4.8,0.3898897753947588,PFU,sp,4
67000,4.8100000000000005,0.3916747730528723,PFU,sp,4
67001,4.82,0.3934664341870612,PFU,sp,4
67002,4.83,0.39526478130475545,PFU,sp,4
67003,4.84,0.39706983697149234,PFU,sp,4
67004,4.8500000000000005,0.39888162381093073,PFU,sp,4
67005,4.86,0.40070016450486434,PFU,sp,4
67006,4.87,0.4025254817932349,PFU,sp,4
67007,4.88,0.40435759847414215,PFU,sp,4
67008,4.89,0.40619653740385425,PFU,sp,4
67009,4.9,0.40804232149681613,PFU,sp,4
67010,4.91,0.40989497372565653,PFU,sp,4
67011,4.92,0.4117545171211947,PFU,sp,4
67012,4.93,0.4136209747724448,PFU,sp,4
67013,4.94,0.4154943698266198,PFU,sp,4
67014,4.95,0.41737472548913285,PFU,sp,4
67015,4.96,0.41926206502359953,PFU,sp,4
67016,4.97,0.4211564117518369,PFU,sp,4
67017,4.98,0.4230577890538618,PFU,sp,4
67018,4.99,0.4249662203678881,PFU,sp,4
67019,5.0,0.4268817291903225,PFU,sp,4
67020,5.01,0.42880433907575893,PFU,sp,4
67021,5.0200000000000005,0.43073407363697164,PFU,sp,4
67022,5.03,0.4326709565449064,PFU,sp,4
67023,5.04,0.434615011528672,PFU,sp,4
67024,5.05,0.4365662623755282,PFU,sp,4
67025,5.0600000000000005,0.4385247329308739,PFU,sp,4
67026,5.07,0.4404904470982327,PFU,sp,4
67027,5.08,0.4424634288392385,PFU,sp,4
67028,5.09,0.44444370217361845,PFU,sp,4
67029,5.1000000000000005,0.44643129117917507,PFU,sp,4
67030,5.11,0.44842621999176624,PFU,sp,4
67031,5.12,0.45042851280528523,PFU,sp,4
67032,5.13,0.45243819387163764,PFU,sp,4
67033,5.14,0.45445528750071773,PFU,sp,4
67034,5.15,0.45647981806038324,PFU,sp,4
67035,5.16,0.45851180997642804,PFU,sp,4
67036,5.17,0.46055128773255477,PFU,sp,4
67037,5.18,0.46259827587034436,PFU,sp,4
67038,5.19,0.46465279898922507,PFU,sp,4
67039,5.2,0.46671488174643894,PFU,sp,4
67040,5.21,0.4687845488570085,PFU,sp,4
67041,5.22,0.47086182509370006,PFU,sp,4
67042,5.23,0.4729467352869867,PFU,sp,4
67043,5.24,0.4750393043250085,PFU,sp,4
67044,5.25,0.4771395571535329,PFU,sp,4
67045,5.26,0.4792475187759118,PFU,sp,4
67046,5.2700000000000005,0.4813632142530382,PFU,sp,4
67047,5.28,0.4834866687032999,PFU,sp,4
67048,5.29,0.4856179073025338,PFU,sp,4
67049,5.3,0.48775695528397617,PFU,sp,4
67050,5.3100000000000005,0.489903837938213,PFU,sp,4
67051,5.32,0.49205858061312724,PFU,sp,4
67052,5.33,0.4942212087138462,PFU,sp,4
67053,5.34,0.4963917477026857,PFU,sp,4
67054,5.3500000000000005,0.4985702230990932,PFU,sp,4
67055,5.36,0.5007566604795887,PFU,sp,4
67056,5.37,0.5029510854777054,PFU,sp,4
67057,5.38,0.5051535237839266,PFU,sp,4
67058,5.39,0.507364001145623,PFU,sp,4
67059,5.4,0.5095825433669858,PFU,sp,4
67060,5.41,0.5118091763089605,PFU,sp,4
67061,5.42,0.5140439258891775,PFU,sp,4
67062,5.43,0.5162868180818815,PFU,sp,4
67063,5.44,0.5185378789178589,PFU,sp,4
67064,5.45,0.5207971344843628,PFU,sp,4
67065,5.46,0.523064610925038,PFU,sp,4
67066,5.47,0.5253403344398424,PFU,sp,4
67067,5.48,0.5276243312849673,PFU,sp,4
67068,5.49,0.5299166277727556,PFU,sp,4
67069,5.5,0.5322172502716188,PFU,sp,4
67070,5.51,0.5345262252059517,PFU,sp,4
67071,5.5200000000000005,0.5368435790560452,PFU,sp,4
67072,5.53,0.5391693383579965,PFU,sp,4
67073,5.54,0.5415035297036197,PFU,sp,4
67074,5.55,0.5438461797403522,PFU,sp,4
67075,5.5600000000000005,0.54619731517116,PFU,sp,4
67076,5.57,0.548556962754441,PFU,sp,4
67077,5.58,0.5509251493039269,PFU,sp,4
67078,5.59,0.5533019016885831,PFU,sp,4
67079,5.6000000000000005,0.5556872468325054,PFU,sp,4
67080,5.61,0.558081211714816,PFU,sp,4
67081,5.62,0.5604838233695577,PFU,sp,4
67082,5.63,0.5628951088855852,PFU,sp,4
67083,5.64,0.5653150954064554,PFU,sp,4
67084,5.65,0.5677438101303143,PFU,sp,4
67085,5.66,0.570181280309783,PFU,sp,4
67086,5.67,0.5726275332518422,PFU,sp,4
67087,5.68,0.5750825963177133,PFU,sp,4
67088,5.69,0.5775464969227385,PFU,sp,4
67089,5.7,0.5800192625362575,PFU,sp,4
67090,5.71,0.5825009206814844,PFU,sp,4
67091,5.72,0.5849914989353805,PFU,sp,4
67092,5.73,0.587491024928526,PFU,sp,4
67093,5.74,0.589999526344989,PFU,sp,4
67094,5.75,0.5925170309221932,PFU,sp,4
67095,5.76,0.5950435664507832,PFU,sp,4
67096,5.7700000000000005,0.5975791607744874,PFU,sp,4
67097,5.78,0.600123841789978,PFU,sp,4
67098,5.79,0.6026776374467316,PFU,sp,4
67099,5.8,0.605240575746885,PFU,sp,4
67100,5.8100000000000005,0.6078126847450891,PFU,sp,4
67101,5.82,0.6103939925483618,PFU,sp,4
67102,5.83,0.6129845273159387,PFU,sp,4
67103,5.84,0.6155843172591202,PFU,sp,4
67104,5.8500000000000005,0.6181933906411179,PFU,sp,4
67105,5.86,0.6208117757768975,PFU,sp,4
67106,5.87,0.6234395010330209,PFU,sp,4
67107,5.88,0.6260765948274851,PFU,sp,4
67108,5.89,0.6287230856295593,PFU,sp,4
67109,5.9,0.631379001959619,PFU,sp,4
67110,5.91,0.6340443723889787,PFU,sp,4
67111,5.92,0.6367192255397223,PFU,sp,4
67112,5.93,0.6394035900845311,PFU,sp,4
67113,5.94,0.642097494746509,PFU,sp,4
67114,5.95,0.6448009682990054,PFU,sp,4
67115,5.96,0.6475140395654375,PFU,sp,4
67116,5.97,0.6502367374191081,PFU,sp,4
67117,5.98,0.6529690907830223,PFU,sp,4
67118,5.99,0.6557111286297008,PFU,sp,4
67119,6.0,0.6584628799809927,PFU,sp,4
67120,6.01,0.6612243739078848,PFU,sp,4
67121,6.0200000000000005,0.6639956395303079,PFU,sp,4
67122,6.03,0.6667767060169415,PFU,sp,4
67123,6.04,0.6695676025850168,PFU,sp,4
67124,6.05,0.6723683585001163,PFU,sp,4
67125,6.0600000000000005,0.6751790030759713,PFU,sp,4
67126,6.07,0.6779995656742562,PFU,sp,4
67127,6.08,0.6808300757043826,PFU,sp,4
67128,6.09,0.6836705626232887,PFU,sp,4
67129,6.1000000000000005,0.6865210559352279,PFU,sp,4
67130,6.11,0.6893815851915525,PFU,sp,4
67131,6.12,0.692252179990499,PFU,sp,4
67132,6.13,0.6951328699769671,PFU,sp,4
67133,6.140000000000001,0.6980236848422984,PFU,sp,4
67134,6.15,0.700924654324051,PFU,sp,4
67135,6.16,0.7038358082057743,PFU,sp,4
67136,6.17,0.706757176316778,PFU,sp,4
67137,6.18,0.7096887885319018,PFU,sp,4
67138,6.19,0.7126306747712795,PFU,sp,4
67139,6.2,0.7155828650001028,PFU,sp,4
67140,6.21,0.7185453892283824,PFU,sp,4
67141,6.22,0.7215182775107053,PFU,sp,4
67142,6.23,0.724501559945991,PFU,sp,4
67143,6.24,0.7274952666772434,PFU,sp,4
67144,6.25,0.7304994278913028,PFU,sp,4
67145,6.26,0.7335140738185929,PFU,sp,4
67146,6.2700000000000005,0.7365392347328662,PFU,sp,4
67147,6.28,0.7395749409509466,PFU,sp,4
67148,6.29,0.74262122283247,PFU,sp,4
67149,6.3,0.745678110779622,PFU,sp,4
67150,6.3100000000000005,0.7487456352368728,PFU,sp,4
67151,6.32,0.7518238266907084,PFU,sp,4
67152,6.33,0.7549127156693622,PFU,sp,4
67153,6.34,0.7580123327425419,PFU,sp,4
67154,6.3500000000000005,0.761122708521153,PFU,sp,4
67155,6.36,0.7642438736570211,PFU,sp,4
67156,6.37,0.7673758588426118,PFU,sp,4
67157,6.38,0.7705186948107471,PFU,sp,4
67158,6.390000000000001,0.7736724123343196,PFU,sp,4
67159,6.4,0.7768370422260025,PFU,sp,4
67160,6.41,0.7800126153379603,PFU,sp,4
67161,6.42,0.7831991625615538,PFU,sp,4
67162,6.43,0.7863967148270431,PFU,sp,4
67163,6.44,0.7896053031032897,PFU,sp,4
67164,6.45,0.7928249583974522,PFU,sp,4
67165,6.46,0.7960557117546838,PFU,sp,4
67166,6.47,0.7992975942578242,PFU,sp,4
67167,6.48,0.8025506370270891,PFU,sp,4
67168,6.49,0.8058148712197573,PFU,sp,4
67169,6.5,0.809090328029856,PFU,sp,4
67170,6.51,0.8123770386878422,PFU,sp,4
67171,6.5200000000000005,0.8156750344602817,PFU,sp,4
67172,6.53,0.8189843466495245,PFU,sp,4
67173,6.54,0.8223050065933803,PFU,sp,4
67174,6.55,0.8256370456647883,PFU,sp,4
67175,6.5600000000000005,0.8289804952714851,PFU,sp,4
67176,6.57,0.8323353868556699,PFU,sp,4
67177,6.58,0.835701751893668,PFU,sp,4
67178,6.59,0.8390796218955903,PFU,sp,4
67179,6.6000000000000005,0.8424690284049903,PFU,sp,4
67180,6.61,0.8458700029985174,PFU,sp,4
67181,6.62,0.8492825772855709,PFU,sp,4
67182,6.63,0.8527067829079464,PFU,sp,4
67183,6.640000000000001,0.8561426515394837,PFU,sp,4
67184,6.65,0.8595902148857077,PFU,sp,4
67185,6.66,0.8630495046834717,PFU,sp,4
67186,6.67,0.866520552700593,PFU,sp,4
67187,6.68,0.8700033907354886,PFU,sp,4
67188,6.69,0.8734980506168075,PFU,sp,4
67189,6.7,0.8770045642030587,PFU,sp,4
67190,6.71,0.8805229633822396,PFU,sp,4
67191,6.72,0.8840532800714583,PFU,sp,4
67192,6.73,0.8875955462165556,PFU,sp,4
67193,6.74,0.8911497937917212,PFU,sp,4
67194,6.75,0.8947160547991114,PFU,sp,4
67195,6.76,0.8982943612684602,PFU,sp,4
67196,6.7700000000000005,0.9018847452566893,PFU,sp,4
67197,6.78,0.905487238847514,PFU,sp,4
67198,6.79,0.9091018741510493,PFU,sp,4
67199,6.8,0.9127286833034093,PFU,sp,4
67200,6.8100000000000005,0.916367698466307,PFU,sp,4
67201,6.82,0.9200189518266478,PFU,sp,4
67202,6.83,0.9236824755961249,PFU,sp,4
67203,6.84,0.9273583020108077,PFU,sp,4
67204,6.8500000000000005,0.9310464633307294,PFU,sp,4
67205,6.86,0.9347469918394703,PFU,sp,4
67206,6.87,0.9384599198437412,PFU,sp,4
67207,6.88,0.9421852796729608,PFU,sp,4
67208,6.890000000000001,0.945923103678832,PFU,sp,4
67209,6.9,0.949673424234914,PFU,sp,4
67210,6.91,0.9534362737361938,PFU,sp,4
67211,6.92,0.9572116845986531,PFU,sp,4
67212,6.93,0.960999689258833,PFU,sp,4
67213,6.94,0.9648003201733953,PFU,sp,4
67214,6.95,0.9686136098186817,PFU,sp,4
67215,6.96,0.97243959069027,PFU,sp,4
67216,6.97,0.9762782953025275,PFU,sp,4
67217,6.98,0.9801297561881618,PFU,sp,4
67218,6.99,0.9839940058977668,PFU,sp,4
67219,7.0,0.9878710769993699,PFU,sp,4
67220,7.01,0.9917610020779727,PFU,sp,4
67221,7.0200000000000005,0.9956638137350908,PFU,sp,4
67222,7.03,0.9995795445882891,PFU,sp,4
67223,7.04,1.0035082272707172,PFU,sp,4
67224,7.05,1.0074498944306394,PFU,sp,4
67225,7.0600000000000005,1.0114045787309625,PFU,sp,4
67226,7.07,1.0153723128487608,PFU,sp,4
67227,7.08,1.0193531294747997,PFU,sp,4
67228,7.09,1.023347061313055,PFU,sp,4
67229,7.1000000000000005,1.0273541410802296,PFU,sp,4
67230,7.11,1.0313744015052666,PFU,sp,4
67231,7.12,1.0354078753288627,PFU,sp,4
67232,7.13,1.0394545953029752,PFU,sp,4
67233,7.140000000000001,1.0435145941903292,PFU,sp,4
67234,7.15,1.0475879047639187,PFU,sp,4
67235,7.16,1.051674559806509,PFU,sp,4
67236,7.17,1.0557745921101325,PFU,sp,4
67237,7.18,1.0598880344755854,PFU,sp,4
67238,7.19,1.064014919711918,PFU,sp,4
67239,7.2,1.0681552806359242,PFU,sp,4
67240,7.21,1.0723091500716295,PFU,sp,4
67241,7.22,1.0764765608497735,PFU,sp,4
67242,7.23,1.0806575458072925,PFU,sp,4
67243,7.24,1.0848521377867948,PFU,sp,4
67244,7.25,1.0890603696360412,PFU,sp,4
67245,7.26,1.0932822742074142,PFU,sp,4
67246,7.2700000000000005,1.09751788435739,PFU,sp,4
67247,7.28,1.1017672329460055,PFU,sp,4
67248,7.29,1.1060303528363242,PFU,sp,4
67249,7.3,1.1103072768938973,PFU,sp,4
67250,7.3100000000000005,1.1145980379862257,PFU,sp,4
67251,7.32,1.1189026689822128,PFU,sp,4
67252,7.33,1.123221202751624,PFU,sp,4
67253,7.34,1.1275536721645345,PFU,sp,4
67254,7.3500000000000005,1.1319001100907808,PFU,sp,4
67255,7.36,1.1362605493994056,PFU,sp,4
67256,7.37,1.1406350229581026,PFU,sp,4
67257,7.38,1.1450235636326576,PFU,sp,4
67258,7.390000000000001,1.149426204286388,PFU,sp,4
67259,7.4,1.1538429777795767,PFU,sp,4
67260,7.41,1.1582739169689078,PFU,sp,4
67261,7.42,1.1627190547068975,PFU,sp,4
67262,7.43,1.1671784238413216,PFU,sp,4
67263,7.44,1.1716520572146418,PFU,sp,4
67264,7.45,1.1761399876634289,PFU,sp,4
67265,7.46,1.1806422480177843,PFU,sp,4
67266,7.47,1.1851588711007575,PFU,sp,4
67267,7.48,1.189689889727764,PFU,sp,4
67268,7.49,1.1942353367059946,PFU,sp,4
67269,7.5,1.198795244833831,PFU,sp,4
67270,7.51,1.2033696469002522,PFU,sp,4
67271,7.5200000000000005,1.20795857568424,PFU,sp,4
67272,7.53,1.2125620639541825,PFU,sp,4
67273,7.54,1.2171801444672772,PFU,sp,4
67274,7.55,1.2218128499689282,PFU,sp,4
67275,7.5600000000000005,1.2264602131921436,PFU,sp,4
67276,7.57,1.2311222668569273,PFU,sp,4
67277,7.58,1.2357990436696733,PFU,sp,4
67278,7.59,1.2404905763225547,PFU,sp,4
67279,7.6000000000000005,1.2451968974929093,PFU,sp,4
67280,7.61,1.2499180398426244,PFU,sp,4
67281,7.62,1.2546540360175202,PFU,sp,4
67282,7.63,1.25940491864673,PFU,sp,4
67283,7.640000000000001,1.264170720342077,PFU,sp,4
67284,7.65,1.2689514736974488,PFU,sp,4
67285,7.66,1.2737472112881738,PFU,sp,4
67286,7.67,1.2785579656703905,PFU,sp,4
67287,7.68,1.2833837693804158,PFU,sp,4
67288,7.69,1.2882246549341128,PFU,sp,4
67289,7.7,1.2930806548262535,PFU,sp,4
67290,7.71,1.2979518015298834,PFU,sp,4
67291,7.72,1.3028381274956813,PFU,sp,4
67292,7.73,1.307739665151316,PFU,sp,4
67293,7.74,1.3126564469008022,PFU,sp,4
67294,7.75,1.317588505123856,PFU,sp,4
67295,7.76,1.322535872175246,PFU,sp,4
67296,7.7700000000000005,1.3274985803841426,PFU,sp,4
67297,7.78,1.3324766620534652,PFU,sp,4
67298,7.79,1.3374701494592296,PFU,sp,4
67299,7.8,1.3424790748498905,PFU,sp,4
67300,7.8100000000000005,1.3475034704456834,PFU,sp,4
67301,7.82,1.3525433684379635,PFU,sp,4
67302,7.83,1.3575988009885454,PFU,sp,4
67303,7.84,1.3626698002290378,PFU,sp,4
67304,7.8500000000000005,1.367756398260178,PFU,sp,4
67305,7.86,1.372858627151162,PFU,sp,4
67306,7.87,1.3779765189389783,PFU,sp,4
67307,7.88,1.3831101056277337,PFU,sp,4
67308,7.890000000000001,1.3882594191879811,PFU,sp,4
67309,7.9,1.3934244915560428,PFU,sp,4
67310,7.91,1.398605354633336,PFU,sp,4
67311,7.92,1.4038020402856917,PFU,sp,4
67312,7.930000000000001,1.409014580342677,PFU,sp,4
67313,7.94,1.414243006596909,PFU,sp,4
67314,7.95,1.419487350803375,PFU,sp,4
67315,7.96,1.4247476446787446,PFU,sp,4
67316,7.97,1.430023919900684,PFU,sp,4
67317,7.98,1.4353162081071662,PFU,sp,4
67318,7.99,1.4406245408957807,PFU,sp,4
67319,8.0,1.445948949823043,PFU,sp,4
67320,8.01,1.4512894664036995,PFU,sp,4
67321,8.02,1.456646122110034,PFU,sp,4
67322,8.03,1.46201894837117,PFU,sp,4
67323,8.040000000000001,1.467407976572375,PFU,sp,4
67324,8.05,1.4728132380543568,PFU,sp,4
67325,8.06,1.478234764112568,PFU,sp,4
67326,8.07,1.4836725859965008,PFU,sp,4
67327,8.08,1.4891267349089843,PFU,sp,4
67328,8.09,1.4945972420054794,PFU,sp,4
67329,8.1,1.5000841383933732,PFU,sp,4
67330,8.11,1.5055874551312705,PFU,sp,4
67331,8.120000000000001,1.511107223228288,PFU,sp,4
67332,8.13,1.5166434736433383,PFU,sp,4
67333,8.14,1.5221962372844258,PFU,sp,4
67334,8.15,1.5277655450079306,PFU,sp,4
67335,8.16,1.5333514276178957,PFU,sp,4
67336,8.17,1.538953915865312,PFU,sp,4
67337,8.18,1.544573040447404,PFU,sp,4
67338,8.19,1.5502088320069114,PFU,sp,4
67339,8.2,1.5558613211313723,PFU,sp,4
67340,8.21,1.5615305383524054,PFU,sp,4
67341,8.22,1.5672165141449859,PFU,sp,4
67342,8.23,1.5729192789267308,PFU,sp,4
67343,8.24,1.5786388630571735,PFU,sp,4
67344,8.25,1.5843752968370424,PFU,sp,4
67345,8.26,1.5901286105075367,PFU,sp,4
67346,8.27,1.595898834249603,PFU,sp,4
67347,8.28,1.6016859981832101,PFU,sp,4
67348,8.290000000000001,1.607490132366624,PFU,sp,4
67349,8.3,1.6133112667956768,PFU,sp,4
67350,8.31,1.619149431403047,PFU,sp,4
67351,8.32,1.625004656057526,PFU,sp,4
67352,8.33,1.6308769705632913,PFU,sp,4
67353,8.34,1.636766404659177,PFU,sp,4
67354,8.35,1.642672988017944,PFU,sp,4
67355,8.36,1.6485967502455496,PFU,sp,4
67356,8.370000000000001,1.6545377208804184,PFU,sp,4
67357,8.38,1.660495929392705,PFU,sp,4
67358,8.39,1.6664714051835707,PFU,sp,4
67359,8.4,1.672464177584445,PFU,sp,4
67360,8.41,1.6784742758562954,PFU,sp,4
67361,8.42,1.6845017291888933,PFU,sp,4
67362,8.43,1.6905465667000819,PFU,sp,4
67363,8.44,1.6966088174350413,PFU,sp,4
67364,8.45,1.7026885103655554,PFU,sp,4
67365,8.46,1.7087856743892784,PFU,sp,4
67366,8.47,1.7149003383289965,PFU,sp,4
67367,8.48,1.7210325309318995,PFU,sp,4
67368,8.49,1.727182280868842,PFU,sp,4
67369,8.5,1.73334961673361,PFU,sp,4
67370,8.51,1.739534567042186,PFU,sp,4
67371,8.52,1.7457371602320138,PFU,sp,4
67372,8.53,1.7519574246612641,PFU,sp,4
67373,8.540000000000001,1.7581953886081012,PFU,sp,4
67374,8.55,1.764451080269943,PFU,sp,4
67375,8.56,1.7707245277627335,PFU,sp,4
67376,8.57,1.7770157591202047,PFU,sp,4
67377,8.58,1.7833248022931423,PFU,sp,4
67378,8.59,1.7896516851486524,PFU,sp,4
67379,8.6,1.7959964354694276,PFU,sp,4
67380,8.61,1.8023590809530137,PFU,sp,4
67381,8.620000000000001,1.8087396492110768,PFU,sp,4
67382,8.63,1.8151381677686678,PFU,sp,4
67383,8.64,1.8215546640634954,PFU,sp,4
67384,8.65,1.82798916544519,PFU,sp,4
67385,8.66,1.8344416991745738,PFU,sp,4
67386,8.67,1.8409122924229293,PFU,sp,4
67387,8.68,1.8474009722712688,PFU,sp,4
67388,8.69,1.8539077657096055,PFU,sp,4
67389,8.700000000000001,1.860432699636225,PFU,sp,4
67390,8.71,1.866975800856952,PFU,sp,4
67391,8.72,1.8735370960844295,PFU,sp,4
67392,8.73,1.8801166119373869,PFU,sp,4
67393,8.74,1.8867143749399153,PFU,sp,4
67394,8.75,1.8933304115207419,PFU,sp,4
67395,8.76,1.899964748012505,PFU,sp,4
67396,8.77,1.9066174106510305,PFU,sp,4
67397,8.78,1.9132884255746092,PFU,sp,4
67398,8.790000000000001,1.919977818823275,PFU,sp,4
67399,8.8,1.9266856163380814,PFU,sp,4
67400,8.81,1.9334118439603867,PFU,sp,4
67401,8.82,1.9401565274311317,PFU,sp,4
67402,8.83,1.9469196923901222,PFU,sp,4
67403,8.84,1.9537013643753136,PFU,sp,4
67404,8.85,1.9605015688220948,PFU,sp,4
67405,8.86,1.9673203310625744,PFU,sp,4
67406,8.870000000000001,1.9741576763248694,PFU,sp,4
67407,8.88,1.9810136297323875,PFU,sp,4
67408,8.89,1.9878882163031262,PFU,sp,4
67409,8.9,1.9947814609489571,PFU,sp,4
67410,8.91,2.0016933884749215,PFU,sp,4
67411,8.92,2.0086240235785238,PFU,sp,4
67412,8.93,2.015573390849026,PFU,sp,4
67413,8.94,2.022541514766747,PFU,sp,4
67414,8.950000000000001,2.02952841970236,PFU,sp,4
67415,8.96,2.036534129916191,PFU,sp,4
67416,8.97,2.0435586695575254,PFU,sp,4
67417,8.98,2.0506020626639065,PFU,sp,4
67418,8.99,2.057664333160446,PFU,sp,4
67419,9.0,2.064745504859126,PFU,sp,4
67420,9.01,2.071845601458113,PFU,sp,4
67421,9.02,2.0789646465410643,PFU,sp,4
67422,9.03,2.0861026635764435,PFU,sp,4
67423,9.040000000000001,2.0932596759168365,PFU,sp,4
67424,9.05,2.10043570679826,PFU,sp,4
67425,9.06,2.107630779339493,PFU,sp,4
67426,9.07,2.1148449165413865,PFU,sp,4
67427,9.08,2.1220781412861918,PFU,sp,4
67428,9.09,2.129330476336885,PFU,sp,4
67429,9.1,2.1366019443364914,PFU,sp,4
67430,9.11,2.143892567807417,PFU,sp,4
67431,9.120000000000001,2.1512023691507824,PFU,sp,4
67432,9.13,2.158531370645748,PFU,sp,4
67433,9.14,2.16587959444886,PFU,sp,4
67434,9.15,2.173247062593384,PFU,sp,4
67435,9.16,2.1806337969886473,PFU,sp,4
67436,9.17,2.188039819419381,PFU,sp,4
67437,9.18,2.1954651515450667,PFU,sp,4
67438,9.19,2.2029098148992836,PFU,sp,4
67439,9.200000000000001,2.2103738308890635,PFU,sp,4
67440,9.21,2.217857220794236,PFU,sp,4
67441,9.22,2.2253600057667944,PFU,sp,4
67442,9.23,2.2328822068302485,PFU,sp,4
67443,9.24,2.2404238448789875,PFU,sp,4
67444,9.25,2.247984940677644,PFU,sp,4
67445,9.26,2.2555655148604625,PFU,sp,4
67446,9.27,2.263165587930667,PFU,sp,4
67447,9.28,2.270785180259836,PFU,sp,4
67448,9.290000000000001,2.278424312087278,PFU,sp,4
67449,9.3,2.2860830035194053,PFU,sp,4
67450,9.31,2.293761274529124,PFU,sp,4
67451,9.32,2.3014591449552113,PFU,sp,4
67452,9.33,2.309176634501709,PFU,sp,4
67453,9.34,2.3169137627373084,PFU,sp,4
67454,9.35,2.3246705490947486,PFU,sp,4
67455,9.36,2.332447012870212,PFU,sp,4
67456,9.370000000000001,2.3402431732227265,PFU,sp,4
67457,9.38,2.3480590491735613,PFU,sp,4
67458,9.39,2.3558946596056463,PFU,sp,4
67459,9.4,2.3637500232629725,PFU,sp,4
67460,9.41,2.3716251587500095,PFU,sp,4
67461,9.42,2.3795200845311206,PFU,sp,4
67462,9.43,2.387434818929986,PFU,sp,4
67463,9.44,2.3953693801290226,PFU,sp,4
67464,9.450000000000001,2.4033237861688157,PFU,sp,4
67465,9.46,2.411298054947543,PFU,sp,4
67466,9.47,2.419292204220419,PFU,sp,4
67467,9.48,2.4273062515991244,PFU,sp,4
67468,9.49,2.4353402145512515,PFU,sp,4
67469,9.5,2.4433941103997507,PFU,sp,4
67470,9.51,2.451467956322376,PFU,sp,4
67471,9.52,2.4595617693511405,PFU,sp,4
67472,9.53,2.4676755663717733,PFU,sp,4
67473,9.540000000000001,2.4758093641231795,PFU,sp,4
67474,9.55,2.4839631791969,PFU,sp,4
67475,9.56,2.492137028036589,PFU,sp,4
67476,9.57,2.5003309269374787,PFU,sp,4
67477,9.58,2.5085448920458595,PFU,sp,4
67478,9.59,2.5167789393585567,PFU,sp,4
67479,9.6,2.525033084722417,PFU,sp,4
67480,9.61,2.5333073438337967,PFU,sp,4
67481,9.620000000000001,2.541601732238055,PFU,sp,4
67482,9.63,2.549916265329045,PFU,sp,4
67483,9.64,2.558250958348622,PFU,sp,4
67484,9.65,2.5666058263861435,PFU,sp,4
67485,9.66,2.574980884377981,PFU,sp,4
67486,9.67,2.5833761471070313,PFU,sp,4
67487,9.68,2.591791629202234,PFU,sp,4
67488,9.69,2.6002273451380953,PFU,sp,4
67489,9.700000000000001,2.6086833092342157,PFU,sp,4
67490,9.71,2.6171595356548116,PFU,sp,4
67491,9.72,2.625656038408265,PFU,sp,4
67492,9.73,2.6341728313466515,PFU,sp,4
67493,9.74,2.6427099281652904,PFU,sp,4
67494,9.75,2.6512673424022895,PFU,sp,4
67495,9.76,2.6598450874381028,PFU,sp,4
67496,9.77,2.6684431764950833,PFU,sp,4
67497,9.78,2.677061622637049,PFU,sp,4
67498,9.790000000000001,2.68570043876885,PFU,sp,4
67499,9.8,2.6943596376359342,PFU,sp,4
67500,9.81,2.7030392318239334,PFU,sp,4
67501,9.82,2.711739233758238,PFU,sp,4
67502,9.83,2.7204596557035843,PFU,sp,4
67503,9.84,2.7292005097636443,PFU,sp,4
67504,9.85,2.7379618078806223,PFU,sp,4
67505,9.86,2.746743561834856,PFU,sp,4
67506,9.870000000000001,2.755545783244421,PFU,sp,4
67507,9.88,2.764368483564737,PFU,sp,4
67508,9.89,2.7732116740881896,PFU,sp,4
67509,9.9,2.782075365943746,PFU,sp,4
67510,9.91,2.7909595700965797,PFU,sp,4
67511,9.92,2.7998642973477033,PFU,sp,4
67512,9.93,2.8087895583336002,PFU,sp,4
67513,9.94,2.817735363525866,PFU,sp,4
67514,9.950000000000001,2.8267017232308556,PFU,sp,4
67515,9.96,2.8356886475893255,PFU,sp,4
67516,9.97,2.8446961465761005,PFU,sp,4
67517,9.98,2.853724229999725,PFU,sp,4
67518,9.99,2.8627729075021344,PFU,sp,4
67519,10.0,2.871842188558321,PFU,sp,4
67520,10.01,2.880932082476013,PFU,sp,4
67521,10.02,2.8900425983953557,PFU,sp,4
67522,10.03,2.8991737452885955,PFU,sp,4
67523,10.040000000000001,2.9083255319597767,PFU,sp,4
67524,10.05,2.9174979670444294,PFU,sp,4
67525,10.06,2.9266910590092823,PFU,sp,4
67526,10.07,2.935904816151965,PFU,sp,4
67527,10.08,2.945139246600721,PFU,sp,4
67528,10.09,2.9543943583141274,PFU,sp,4
67529,10.1,2.9636701590808183,PFU,sp,4
67530,10.11,2.9729666565192137,PFU,sp,4
67531,10.120000000000001,2.9822838580772575,PFU,sp,4
67532,10.13,2.991621771032148,PFU,sp,4
67533,10.14,3.0009804024900975,PFU,sp,4
67534,10.15,3.0103597593860725,PFU,sp,4
67535,10.16,3.0197598484835564,PFU,sp,4
67536,10.17,3.029180676374308,PFU,sp,4
67537,10.18,3.0386222494781316,PFU,sp,4
67538,10.19,3.048084574042649,PFU,sp,4
67539,10.200000000000001,3.0575676561430813,PFU,sp,4
67540,10.21,3.0670715016820256,PFU,sp,4
67541,10.22,3.076596116389256,PFU,sp,4
67542,10.23,3.086141505821512,PFU,sp,4
67543,10.24,3.0957076753623007,PFU,sp,4
67544,10.25,3.105294630221708,PFU,sp,4
67545,10.26,3.114902375436205,PFU,sp,4
67546,10.27,3.1245309158684718,PFU,sp,4
67547,10.28,3.1341802562072183,PFU,sp,4
67548,10.290000000000001,3.1438504009670174,PFU,sp,4
